Heurist ID|Administrative keywords|Formulaic keywords|Honorific keywords|Religious keywords|Epithet|Collective group names|Geographic names|Person|
11518 | | Mnema,Mneme, Charin, | | | | | | Filippos, child of Pyrousala, partner of, grandchild of, Tiberios, child of Pyrousala, partner of, grandchild of, Pyrousala, child of, partner of, grandchild of, | 
11519 | | Epoiesen, Mnema,Mneme, Charin, | | | | | | Skarkaizes, child of Pyrrouteres, partner of, grandchild of, Pyrrouteres, child of, partner of, grandchild of, Poplios, Ailios, Kyetos, child of, partner of, grandchild of, | 
11520 | | Epoiei, | | | | | | Artemidoros, child of Teutamas, partner of, grandchild of, Teretithos, child of Teutamas, partner of, grandchild of, Bouzae, child of, partner of Teutamas, grandchild of, Teutamas, child of, partner of Bouzae, grandchild of, | 
11521 | | | | | | | | Dadas, child of, partner of, grandchild of, | 
11522 | | Mnema,Mneme, Charin, | | | | | | | 
11523 | | | | | | | | | 
11425 | Autokrator, Boule, Demos, | Eutychos, | | | | Neikopolitai, | | Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, | 
11524 | Boule, Demos, Autokrator, | Eutychos, | | | | Neikopolitai, | | Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, | 
11407 | | | | | | | | Diogenianos, child of Asklepas, partner of, grandchild of, Asklepiodoros, child of Asklepas, partner of, grandchild of, [?]as, child of Didyos, partner of, grandchild of, [?]os, child of Didyos, partner of, grandchild of, Unknown, child of Asklas, partner of, grandchild of, [?]los, child of Sossios, partner of, grandchild of, [?]on, child of Menefron, partner of, grandchild of, [?]les, child of Seuthes, partner of, grandchild of, Filippos, child of Alexandros, partner of, grandchild of, Poseidonios, child of Filippos, partner of, grandchild of, Hermodoros, child of, partner of, grandchild of, Poseidonios, child of Magnion, partner of, grandchild of, Alexandros, child of Zeipas, partner of, grandchild of, Antonios, Poseidonios, child of, partner of, grandchild of, | 
11369 | | | | | | | | Theofilos, child of, partner of, grandchild of, Eptepyris, child of, partner of, grandchild of, Moukazenis, child of, partner of, grandchild of, Mestos, child of, partner of, grandchild of, Pyroulas, child of, partner of, grandchild of, Silbanos (Silvanos), child of, partner of, grandchild of, Zosaris, child of, partner of, grandchild of, Mestikenthos, child of, partner of, grandchild of, Souris, child of, partner of, grandchild of, Moukatralis, child of, partner of, grandchild of, Bithys, child of Plysos, partner of, grandchild of, Moukatralis, child of Tonos, partner of, grandchild of, Posidonis, child of, partner of, grandchild of, Mestylas, child of, partner of, grandchild of, | 
11525 | Strategos, | Agathe tyche, Anetheken, | | kyria, Artemis, hieron, thysia, xoanon, | | | Olynthia (strategia), Roimeletike (strategia), Dresapaike (strategia), Thoukysidantike (strategia), Zraike (strategia), Bioletike (strategia), Seletike (strategia), Athioutike (strategia), Keirpara, | Flabios (Flaouios, Flavios), Dizalas, child of Ezbenis, partner of Reptaterkos, grandchild of Amatokos, Reptaterkos, child of Herakleides, partner of Flabios (Flaouios, Flavios), grandchild of, Aidezyris, child of Flabios (Flaouios, Flavios), partner of, grandchild of, Ezbenis, child of Teros, partner of, grandchild of, | 
11526 | | | | hiereion, | | | | | 
11539 | | Anetheken, | | kyrios, Zeus, | | | | Kointos, Antonios, Fondanos, child of, partner of, grandchild of, | 
11540 | | Agathe tyche, | | kyrios, Zeus, naos, xoanon, | | | | Dizalas, child of Beithys, partner of, grandchild of, | 
11649 | Bouleutes, | Eutychos, Agathe tyche, | | bomos, | | | | Mestrianos, child of [?]los, partner of, grandchild of, Theodotos, child of [?]os, partner of, grandchild of, | 
11650 | | Anetheken, | | theos, kyrios, Plouto, | | | | Aurelios, Mestikenthos, child of Ezbenis, partner of, grandchild of, Aurelia, Gepepyris, child of Ezbenis, partner of Moukianos, grandchild of, | 
11666 | | Anetheken, | | kyrios, heros, | Pyrmeroulas, | | | Unknown, child of [?]eleios, partner of, grandchild of, | 
11667 | | | | heros, | | | | | 
11668 | | Mnema,Mneme, Charin, | | | | | | Seuthes, child of Beithys, partner of Kalpe, grandchild of, Pyroulas, child of Seuthes, partner of, grandchild of, Kalpe, child of, partner of Seuthes, grandchild of, | 
11671 | | Mnema,Mneme, Charin, | | | | | | Pyrros, child of Brasos, partner of, grandchild of, Lamarion, child of Pyrros, partner of, grandchild of, Akouta, child of, partner of Pyrros, grandchild of, | 
11675 | | | | heros, | | | | Apollodoros, child of Pyrros, partner of, grandchild of, Sallos, child of Pyrros, partner of, grandchild of, | 
11677 | | Kateskeuasen, | | | | | | Sextos, Loukios, child of, partner of Gezoteizis, grandchild of, [?]teizis, child of Moukases, partner of, grandchild of, | 
11681 | | Doron, | | Asklepius, theos, | | | | Mestikenthos, child of Bastakeilas, partner of, grandchild of, | 
11682 | | | | | | | | Aurelios, Apollodoros, child of, partner of, grandchild of, | 
11683 | Thrakarches, | | | | | | | | 
11347 | | | | kyrios, Zeus, | | | | | 
11611 | Basileus, | | | Dioskuroi, | | | | Antigonos, child of Herakleitos, partner of, Makedones, grandchild of, Sariakos, child of, partner of, grandchild of, | 
11615 | Boule, Demos, | Agathe tyche, | | | | Markianopoleitai, | | Sabinia, Trankylleina, child of, partner of, grandchild of, | 
11616 | | | | | | | | Athenon, child of, partner of, grandchild of, Themistonaktos, child of, partner of, grandchild of, Timonaktos, child of, partner of, grandchild of, | 
11624 | Basileus, Strategos, Demos, Grammata, Horos, Polis, Chora, | Agathe tyche, | | tafos, | | Dionysopolitai, | Arseos, Adramyt(t)ion, Odessos, Kallatis, Pontos, Skerezis, Karbateis, Dionysopolis, Akras, | Hieromenes, child of Letes, partner of, grandchild of, Kotys, child of, partner of, grandchild of, Filippos, child of Aristeides, partner of, grandchild of Adramytes, Moschos, Dinta, child of Bizyes, partner of, grandchild of, Sadalas, child of Mokaporis, partner of, grandchild of, Menandros, child of Promathion, partner of, grandchild of, Leokritos, child of Hippagoras, partner of, grandchild of, Herakleitos, child of Monimos, partner of, grandchild of, Gerontidas, child of Seimos, partner of, grandchild of, | 
11645 | | Anetheken, | | Nymfai, | | | | Aurelios, Kekilianos, child of, partner of, grandchild of, | 
11648 | | | | | | | | | 
11651 | Dogma, | | | hiereus, | | | | Zenis, child of, partner of, grandchild of, | 
11653 | Boule, Demos, Polis, Archon, | Agathe tyche, | | | | | | Ioulios, Seoueros, child of, partner of, grandchild of, | 
11655 | | Agathe tyche, Anetheken, Eucharisterion, | | Heracles, | Kallinikos, | | | Hefaistion, child of Hefaistion, partner of, grandchild of, Hermafilos, child of Hefaistios, partner of, grandchild of, | 
11659 | | | | Asklepius, | Chryseochaites, | | | [?]inianos, child of, partner of, grandchild of, | 
11663 | | Charisterion, | | heros, | | | | Metrodoros, Hellenos, child of, partner of, grandchild of, | 
11685 | | | | | | | | | 
11686 | | | | | | | | Eifis, child of Artemidoros, partner of, grandchild of, | 
11688 | | Chairete, | | | | | | Apellas, child of Kleanor, partner of Zoumama, grandchild of, Zoumama, child of Agathenor, partner of Apellas, grandchild of, | 
11691 | | Chairete, | | | | | | Sosandrion, child of Stamis, partner of Apon, grandchild of, Apon, child of Glaukios, partner of Sosandrion, grandchild of, | 
11695 | | Chairete, | | | | | | Konon, child of Dionysios, partner of Batheis, grandchild of, Batheis, child of Agathenor, partner of Konon, grandchild of, | 
11698 | | | | | | | | Dionysios, child of, partner of, grandchild of, | 
11699 | | | | | | | | Noumenios, child of, partner of, grandchild of, | 
11700 | | Chaire, | | | | | | Demetrios, child of Teribazos, partner of, grandchild of, | 
11703 | | Chairete, | | | | | | Apollonios, child of Apollonios, partner of Zoukaiblosti, grandchild of, Zoukaiblosti, child of Skopiseisos, partner of, grandchild of, Blosti, child of Apollonios, partner of, grandchild of, | 
11708 | | Keimai, | | | | Amastrianos, | | Holokalos, child of Pontikos, partner of, Amastrianos, grandchild of, | 
11712 | | | | | | | | Sokrates, child of Sokrates, partner of, grandchild of, | 
11714 | | Stele, Anestesen, Mneias, Charin, | | | | | | Aurelia, Zaein/Gaein, child of Meuaos, partner of, grandchild of, Meuaos, child of Sardangos, partner of, grandchild of, | 
11719 | | | | | | | | Aiantides, child of, partner of, grandchild of, Spourios, child of, partner of, grandchild of, | 
11722 | | | | archiereus, | | | | | 
11723 | | | | | | | | | 
11724 | | | | | | | | Heliodora, Boutheitheris, child of, partner of, grandchild of, Herakle[?], child of, partner of, grandchild of, | 
11729 | Grammateus, | | | | | | | Asteas, child of Herakleides, partner of, grandchild of, [?]lenos, child of Anthropion, partner of, grandchild of, Dem[?], child of Unknown, partner of, grandchild of, Sekoundos, child of, partner of, grandchild of, Dionysios, child of, partner of, grandchild of, | 
11736 | | Chairete, | | | | | | [?]eneos, child of Menekrates, partner of, grandchild of, | 
11739 | | | | | | | | Mikka, child of Eraton, partner of Keton, grandchild of Simichos, Keton, child of Theotimos, partner of Mikka, grandchild of, Eraton, child of Keton, partner of, grandchild of, Keton, child of Keton, partner of, grandchild of, Theainetos, child of Keton, partner of, grandchild of, | 
11746 | Polemos, Politeia, Chremata, Boule, Demos, Psefisma, Tamias, | Telamon, Dedochthai, Anagrapsai, | Proxenia, Isoteleia, Eisplous and ekplous, Asylia, | Sarapis / Serapis, hieron, | | | | | 
11747 | Politai, Demos, | | | hiereia, Demeter, Korre, | | | | | 
11752 | | | | | | | | Matris, child of Byrichos, partner of, grandchild of Aischinas, | 
11754 | Strategos, | | | | | | | Oinias, child of, partner of, grandchild of, Ision, child of, partner of, grandchild of, | 
11757 | Strategos, Grammateus, | | | heros, | | | | Deinomenes, child of Heroteimos, partner of, grandchild of, Sosipolis, child of, partner of, grandchild of, Eumachos, child of Memnon, partner of, grandchild of, Chairon, child of Choreios, partner of, grandchild of, Heroteimos, child of Heroteimos, partner of, grandchild of, Pythangelos, child of Epikrates, partner of, grandchild of, Kraton, child of Aristoneikos, partner of, grandchild of, Polyxenos, child of Melseon, partner of, grandchild of, Apollodoros, child of Pausanias, partner of, grandchild of, Heroteimos, child of, partner of, grandchild of, Nikandros, child of, partner of, grandchild of, Epikrates, child of Pythangelos, partner of, grandchild of, | 
11770 | Grammateus, | | | | | | | Ision, child of Damatrios, partner of, grandchild of, Prodikos, child of Minikeon, partner of, grandchild of, Chairefanes, child of Artemidoros, partner of, grandchild of, Dionysios, child of Apollonios, partner of, grandchild of, Prodikos, child of [?]rias, partner of, grandchild of, Apollonios, child of Oinias, partner of, grandchild of Dionysios, Echestratos, child of Antifilos, partner of, grandchild of, Apollas, child of, partner of, grandchild of, | 
11782 | | | | | | | | Medaria, child of Hericha, partner of, grandchild of Apollonios, | 
11784 | | | | | | | | Dameas, child of Telis, partner of, grandchild of, | 
11786 | | | | | | | | Thodoros, child of Pausanias, partner of, grandchild of, | 
11789 | | Eutychos, | | | | | | Dionysios, child of Ailios, partner of, grandchild of Ioulianos, | 
11791 | | Agalma, Anetheken, | | Zeus, Heracles, | Perseiades, | | Perinthos, | Ioulianos, child of, partner of, grandchild of, | 
11796 | | Agathe tyche, Stele, Mnema,Mneme, Charin, Chairete, Parodita,Parodeita, | | | | | Markianopolis, | Flabios (Flaouios, Flavios), Zenis, child of, partner of, grandchild of, Aurelia, Martima, child of, partner of, grandchild of, Nominas, child of, partner of, grandchild of, Markianos / Markeianos, child of, partner of, grandchild of, Baleria, child of, partner of, grandchild of, | 
11806 | | | | Sarapis / Serapis, Isis, | | | | Pasixenos, child of Antifilos, partner of, grandchild of, | 
11808 | | | | | | | | Markos, child of, partner of, Anchialeos/oi, grandchild of, | 
11811 | | | | | | | | Firadmon, child of Diofanes, partner of, grandchild of, | 
11814 | | | | | | | | Aia[?], child of Klearchos, partner of, grandchild of, | 
11817 | | | | | | | | Hekataios, child of Symmachos, partner of, grandchild of, | 
11819 | | | | | | | | Mike, child of, partner of Satyros, grandchild of, | 
11821 | | | | | | | | Archiboulos, child of Ermippos, partner of, grandchild of, | 
11825 | | | | | | | | Ermippos, child of Ermippos, partner of, grandchild of, | 
11827 | | | | | | | | [Aut?]olykeious, child of, partner of, grandchild of, Apollas, child of, partner of, grandchild of, [?]pilykos, child of, partner of, grandchild of, | 
11832 | | | | | | | | Nekiskos, child of, partner of, grandchild of, | 
11835 | | Keimai, | | | | | Perinthos, | Satyros, child of Eragores, partner of, grandchild of, Eragores, child of Satyros, partner of, grandchild of, | 
11841 | | | | | | | | Patrofile, child of Possis, partner of, grandchild of, | 
11844 | | | | | | | | Prota, child of Nikomachos, partner of Battion, grandchild of, | 
11847 | | | | heros, | | | | Soterichos, child of, partner of, grandchild of, Artemon, child of, partner of, grandchild of, Meidias, child of, partner of, grandchild of, | 
11850 | Hypatos, Presbeutes kai antistrategos, | Eutychos, | | | | | | Pompeios, Diogenianos, child of, partner of, grandchild of, Aurelios, child of, partner of, grandchild of, | 
11852 | | Euchen, | | | | | | [?]yzenis, child of Droles, partner of, grandchild of, | 
11856 | | Charisterion, | | | | | | Kuintos, Gerou[?], child of, partner of, grandchild of, | 
11860 | | Euchen, Anetheken, | | theos, Apollo, | | | | Katylleinos, child of, partner of, grandchild of, | 
11864 | | | | | | | | Eustathios, child of, partner of, grandchild of, | 
11867 | Stratiotes, Polemos, | Mnema,Mneme, Charin, Stele, Anestesen, Chaire, Parodita,Parodeita, | | | | | | Aurelios, Maximos, child of Daezeris, partner of Rhodope, grandchild of, Aurelios, Balerianos (Valerianos, Oualerianos), child of, partner of, grandchild of, | 
11872 | | Euchen, | | | | | | | 
11873 | Archon, | | | | | | | | 
11875 | Autokrator, Patris, Hypatos, Kaisar, Presbeutes kai antistrategos, Boule, Demos, | Agathe tyche, Anestesen, | | thea, archiereus, | | | Oulpia Neikopolis, Nikopolis / Neikopolis pros Istro, | Ioulia, Domna, child of, partner of, grandchild of, Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, Markos, Aurelios, Antoneinos, child of, partner of, grandchild of, Loukios, Septimios, Geta, child of, partner of, grandchild of, Gaios, Oouinios, Tertyllos, child of, partner of, grandchild of, | 
11876 | Autokrator, Kaisar, Boule, Demos, Polis, | Agathe tyche, | | theos, | | | Nikopolis / Neikopolis pros Istro, | Markos, Aurelios, Severos (Seueros, Seberos, Seoueros), Alexandros, (Severus Alexander), child of, partner of, grandchild of, Antoneinos, child of, partner of, grandchild of, Severos (Seueros, Seberos, Seoueros), child of, partner of, grandchild of, | 
11877 | Presbeutes kai antistrategos, Boule, Demos, Polis, | Agathe tyche, Charin, Anestesen, Eutychos, | | | | | Nikopolis / Neikopolis pros Istro, | Markos, Aurelios, Sebastianos, child of, partner of, grandchild of, | 
11878 | Gerousia, Arche, Patris, Dogma, Boule, Demos, | Agathe tyche, Anestesen, | Filotimos, | | | | | Titos, Ailios, Oklatios, child of, partner of, grandchild of, Titos, Ailios, Festos, child of, partner of, grandchild of, | 
11882 | | Doron, Anestesen, | | theos, Mithra, | | | | Markos, child of, partner of, grandchild of, | 
11883 | | Agathe tyche, Anestesen, | | theos, | Epekoos, | | | Markos, child of Mo[?], partner of, grandchild of, | 
11886 | | | | theoi katachthoneioi, | | | | Chrestos, child of, partner of, grandchild of, Neikandros, child of, partner of, grandchild of, Chrestos, child of Zoilos, partner of, grandchild of, | 
11889 | | | | | | | | Maximos, child of Kasios, partner of, grandchild of, | 
11891 | | Sema, Parodita,Parodeita, | | Hades, | | | | Niko[?]os, child of, partner of, grandchild of, | 
11894 | | Eucharisterion, Anestesen, | | | | | | | 
13215 | | | | theos, | Kaprenos, | | | Batoudeis, child of Dazis, partner of, grandchild of, Eithia, child of Dikebalis, partner of, grandchild of, Thithi, child of Taras, partner of, grandchild of, | 
