Heurist ID,Geolocation,Start Year,End Year
8588,POINT(24.74982 42.14727),,
8592,POINT(24.74982 42.14727),,
8595,POINT(24.74982 42.14727),,
8597,POINT(24.74982 42.14727),,
8603,POINT(24.74982 42.14727),,
8605,POINT(24.74982 42.14727),,
8607,POINT(24.74982 42.14727),,
8608,POINT(24.74982 42.14727),,
8609,POINT(24.74982 42.14727),,
8611,POINT(24.74982 42.14727),,
8613,POINT(24.74982 42.14727),,
8614,POINT(24.74982 42.14727),,
8615,POINT(24.74982 42.14727),,
8616,POINT(24.7758267 42.1372146),,
8618,POINT(24.7724364 42.1376283),,
8619,POINT(24.7728226 42.13696),,
8620,POINT(24.74982 42.14727),,
8622,POINT(24.74982 42.14727),,
8623,POINT(24.74982 42.14727),,
8625,POINT(24.74982 42.14727),,
8626,POINT(24.74982 42.14727),,
8629,POINT(24.74982 42.14727),,
8630,POINT(24.74982 42.14727),,
8632,POINT(24.74982 42.14727),,
8635,POINT(24.74982 42.14727),,
8637,POINT(24.74982 42.14727),,
8639,POINT(24.74982 42.14727),,
8643,POINT(24.74982 42.14727),,
8645,POINT(24.74982 42.14727),,
8650,POINT(24.74982 42.14727),,
8652,POINT(24.74982 42.14727),,
8654,POINT(24.74982 42.14727),,
8658,POINT(24.74982 42.14727),,
8661,POINT(24.74982 42.14727),,
8663,POINT(24.74982 42.14727),,
8664,POINT(24.74982 42.14727),,
8665,POINT(24.74982 42.14727),,
8666,POINT(27.693572 42.4224111),-500,-300
8668,POINT(27.6931858 42.4206687),-500,-300
8670,POINT(27.6929283 42.4213023),-500,-300
8672,POINT(27.6933575 42.4195915),-500,-300
8674,POINT(27.6934862 42.4210172),-500,-300
8678,POINT(27.7043438 42.4081536),-500,-300
8681,POINT(27.7044726 42.4108786),-500,-300
8683,POINT(27.7044296 42.4103716),-500,-300
8685,POINT(27.7030564 42.412051),-500,-300
8687,POINT(27.7017259 42.4123679),-500,-300
8689,POINT(27.2454071 42.7036321),,
8696,POINT(27.2660065 42.7036321),,
8698,POINT(26.9187355 42.4741228),,
8701,POINT(26.9269753 42.41636),,
8704,POINT(26.9273186 42.3845424),100,299
8708,POINT(26.9292068 42.3860639),,
8715,POINT(26.8210602 42.3566412),,
8717,POINT(26.6524887 42.2975639),,
8720,POINT(26.7991734 42.244976),,
8722,POINT(26.7764282 42.2010556),,
8725,POINT(27.2555351 42.3840352),,
8734,POINT(27.2673627 42.3917743),,
8738,POINT(27.0847321 42.1902456),,
8741,POINT(27.1976852 42.1917082),,
8748,POINT(27.7037429 42.4094528),-500,-300
8750,POINT(27.7109098 42.4063474),-500,-300
8752,POINT(27.6928639 42.4206053),-500,-300
8754,POINT(27.6857185 42.4064742),-500,-300
8756,POINT(27.7113819 42.4067277),,
8758,POINT(24.74982 42.14727),,
8759,POINT(24.74982 42.14727),,
8760,POINT(24.74982 42.14727),,
8761,POINT(24.74982 42.14727),,
8763,POINT(24.74982 42.14727),,
8770,POINT(24.74982 42.14727),,
8773,POINT(27.6988077 42.4153461),-500,-300
8775,POINT(27.7058459 42.4080585),-500,-300
8777,POINT(27.7029276 42.4096429),-500,-300
8779,POINT(27.7025843 42.4109737),-500,-300
8781,POINT(27.7030993 42.4113539),-500,-300
8784,POINT(27.7027131 42.4102132),-500,-300
8787,POINT(27.7029705 42.409231),-500,-300
8790,POINT(27.7023697 42.4107519),-500,-300
8792,POINT(27.70473 42.4093577),-500,-300
8795,POINT(27.7032709 42.4075198),-500,-300
8797,POINT(27.6858044 42.4069495),-500,-300
8799,POINT(27.7033997 42.4094845),-500,-300
8801,POINT(27.7044296 42.408312),-500,-300
8804,POINT(27.7019834 42.4100864),-500,-300
8806,POINT(27.7028418 42.4100864),-500,-300
8808,POINT(27.7014256 42.4109103),-500,-300
8810,POINT(27.7006531 42.4097063),-500,-300
8812,POINT(27.7020264 42.4091676),-500,-300
8815,POINT(27.7026272 42.4096429),-500,-300
8819,POINT(27.7032709 42.4096428),-500,-300
8821,POINT(27.6948595 42.4240584),-500,-300
8826,POINT(27.6946449 42.4181025),-500,-300
8827,POINT(27.7012539 42.4104033),-500,-300
8829,POINT(27.6933146 42.4207004),-500,-300
8831,POINT(27.6945591 42.4167402),-500,-400
8833,POINT(27.7212954 42.4076466),-500,-300
8835,POINT(27.6935291 42.4196866),-430,-400
8837,POINT(27.6822853 42.4065375),-400,-300
8840,POINT(27.6930571 42.4207637),-500,-300
8842,POINT(27.6931429 42.4209855),-400,-300
8844,POINT(27.7027131 42.4102766),-400,-300
8846,POINT(27.7013827 42.4105301),-400,-300
8849,POINT(24.8016357 42.2752766),,
8852,POINT(24.7961426 42.2793409),,
8857,POINT(27.7018547 42.4103717),-400,-300
8860,POINT(27.6946449 42.4239634),-400,-300
8861,POINT(27.693615 42.4184827),-400,-300
8864,POINT(24.7659302 42.2590164),,
8867,POINT(24.7302246 42.2874689),,
8869,POINT(24.7357178 42.3423053),,
8870,POINT(24.7576904 42.2529178),,
8871,POINT(24.7137451 42.2264836),,
8873,POINT(24.7824097 42.305753),,
8875,POINT(24.7412109 42.2610492),,
8877,POINT(24.510498 42.3199703),,
8878,POINT(24.7302246 42.2996589),,
8879,POINT(24.7576904 42.2895007),,
8880,POINT(24.7439575 42.141005),,
8884,POINT(24.7412109 42.2020729),,
8885,POINT(24.727478 42.2020729),,
8886,POINT(24.7439575 42.2244497),,
8888,POINT(26.2019433 41.7654876),,
8894,POINT(24.1980743 42.1355315),,
8897,POINT(24.2993546 42.1059916),,
8899,POINT(24.2983246 42.1075199),,
8900,POINT(23.3226013 42.7007306),176,180
8905,POINT(23.3210403 42.6967999),155,155
8908,POINT(23.3235723 42.6993783),155,155
8909,POINT(23.3195972 42.6948799),,
8910,POINT(23.3206916 42.6968196),,
8915,POINT(23.3236045 42.6993902),142,142
8917,POINT(23.3259916 42.6977501),161,163
8921,POINT(23.326292 42.6903692),161,163
8922,POINT(23.3237815 42.6992482),214,218
8933,POINT(23.3235669 42.6994059),261,268
8934,POINT(23.3259916 42.6977974),261,268
8940,POINT(23.3252621 42.6912524),161,163
8943,POINT(23.3214211 42.6977343),,
8944,POINT(23.321507 42.6974662),,
8945,POINT(23.3215928 42.6974504),,
8949,POINT(23.3261418 42.6978132),139,161
8951,POINT(23.3235455 42.6994217),138,169
8953,POINT(23.3260989 42.6977816),138,169
8955,POINT(23.3212924 42.6993902),,
8956,POINT(23.3210135 42.6967566),300,499
8957,POINT(24.74982 42.14727),,
8958,POINT(24.74982 42.14727),,
8963,POINT(24.74982 42.14727),,
8967,POINT(24.74982 42.14727),,
8969,POINT(24.74982 42.14727),,
8972,POINT(24.74982 42.14727),,
8973,POINT(24.74982 42.14727),,
8977,POINT(24.74982 42.14727),,
8979,POINT(24.74982 42.14727),,
8981,POINT(24.74982 42.14727),,
8982,POINT(23.3210349 42.6967723),,
8986,POINT(24.74982 42.14727),,
8989,POINT(24.74982 42.14727),,
8994,POINT(23.3223867 42.6991378),,
9010,POINT(23.3257999 42.6986894),117,138
9030,POINT(23.3237171 42.7044205),,
9034,POINT(23.3245969 42.6917729),161,163
9035,POINT(23.3239102 42.7058239),170,230
9038,POINT(23.3212066 42.6975135),,
9040,POINT(23.321507 42.6975293),,
9043,POINT(23.3257985 42.6960903),,
9045,POINT(23.3207345 42.6943279),,
9046,POINT(23.3204126 42.6958261),100,299
9048,POINT(23.3208847 42.6967092),,
9052,POINT(23.322258 42.6990905),,
9054,POINT(23.3236957 42.6992325),,
9058,POINT(23.3211851 42.6969458),,
9059,POINT(23.3208418 42.69693),,
9061,POINT(23.3210349 42.6958103),,
9066,POINT(23.3208418 42.6969616),,
9067,POINT(23.322773 42.7011721),,
9070,POINT(23.3225799 42.7012036),,
9071,POINT(23.322494 42.7011879),,
9073,POINT(23.3226657 42.7011879),,
9074,POINT(23.3225799 42.7011721),,
9075,POINT(23.3226442 42.7012194),,
9076,POINT(23.3238459 42.704862),,
9078,POINT(23.3209276 42.696725),,
9081,POINT(23.3235884 42.6993428),,
9082,POINT(23.320992 42.6973874),,
9086,POINT(23.3207989 42.6969931),,
9088,POINT(27.693615 42.4226012),-400,-300
9091,POINT(27.7005673 42.4099597),-400,-300
9093,POINT(27.6906109 42.4209221),-400,-200
9097,POINT(27.7011681 42.4102449),-400,-200
9100,POINT(27.6948166 42.4232664),-300,-200
9103,POINT(27.693572 42.4170253),-500,-300
9107,POINT(27.6943445 42.4235832),-400,-200
9111,POINT(27.6937437 42.4226012),,
9113,POINT(27.6935291 42.4227279),-400,-300
9115,POINT(23.3206701 42.6968827),143,200
9122,POINT(23.3252192 42.69693),,
9126,POINT(23.3210349 42.6970562),,
9129,POINT(23.3309484 42.6964569),,
9131,POINT(23.3310127 42.6965515),,
9137,POINT(23.3209062 42.696725),,
9140,POINT(23.3237171 42.7047043),,
9143,POINT(23.3248973 42.6976239),,
9146,POINT(23.3267641 42.6979078),,
9147,POINT(27.693572 42.4223477),-400,-300
9151,POINT(23.319211 42.6971035),,
9154,POINT(23.3309269 42.6965042),,
9163,POINT(23.3310986 42.6965673),270,330
9167,POINT(23.3328581 42.6962519),,
9169,POINT(27.7071762 42.3903113),-200,-100
9172,POINT(23.33112 42.6965831),,
9173,POINT(23.3223224 42.7013613),,
9174,POINT(23.3216572 42.6974504),,
9175,POINT(23.3236098 42.6993744),,
9176,POINT(23.3219361 42.6987751),,
9177,POINT(23.3217859 42.6984282),,
9178,POINT(23.322022 42.6986647),,
9180,POINT(23.3198118 42.6974031),,
9182,POINT(23.3217859 42.6984282),,
9183,POINT(23.3192325 42.6970247),,
9188,POINT(23.3210564 42.6972454),,
9189,POINT(23.3208632 42.6970562),,
9190,POINT(23.326807 42.6978605),,
9191,POINT(23.3235455 42.6994532),,
9192,POINT(23.3251333 42.691284),,
9193,POINT(23.3209276 42.6969458),,
9194,POINT(23.3232236 42.7072745),222,323
9195,POINT(24.0560873 42.6599345),,
9198,POINT(23.6662674 42.7465079),,
9202,POINT(23.5569618 42.7706454),,
9206,POINT(23.4048249 42.7689978),240,240
9212,POINT(23.4038916 42.8029278),,
9214,POINT(23.3654308 42.8251521),,
9217,POINT(23.9200258 42.3555946),249,251
9222,POINT(23.920455 42.3555629),,
9223,POINT(23.9195967 42.3558801),,
9224,POINT(23.873011 42.387417),222,235
9226,POINT(23.8724327 42.3886631),244,249
9227,POINT(23.8003129 42.6216912),,
9229,POINT(23.8003129 42.6216912),,
9230,POINT(23.6840183 42.6690157),,
9232,POINT(23.5806942 42.5985873),,
9237,POINT(23.5785484 42.5977028),,
9238,POINT(23.0492306 42.8813417),197,198
9240,POINT(22.7426434 42.8508622),,
9244,POINT(23.0223334 42.525768),,
9247,POINT(23.2025242 42.3201607),,
9250,POINT(23.2002926 42.3200338),,
9252,POINT(23.2505035 41.438898),,
9255,POINT(23.251158 41.4395817),,
9260,POINT(27.1988869 43.2768304),,
9262,POINT(27.5920773 43.218938),,
9266,POINT(24.7655869 42.141896),,
9270,POINT(24.7656941 42.1430416),,
9272,POINT(24.3335662 42.1927654),1,284
9279,POINT(25.6185293 42.4347967),177,180
9283,POINT(26.7372894 42.3377374),,
9286,POINT(23.0997849 42.6046524),,
9289,POINT(23.6155415 42.6517631),202,204
9291,POINT(23.616271 42.6496168),238,241
9292,POINT(23.5272242 42.668887),222,235
9294,POINT(23.4798431 42.6003564),241,244
9297,POINT(23.4794998 42.6011777),,
9301,POINT(23.4933186 42.6021885),,
9304,POINT(23.407917 42.6086323),,
9306,POINT(23.4120369 42.5958073),,
9311,POINT(23.4122086 42.5958073),,
9313,POINT(23.4134102 42.5954914),,
9314,POINT(23.3767605 42.6810473),249,250
9317,POINT(23.165102 42.697072),,
9321,POINT(23.1650162 42.7004152),,
9323,POINT(24.7439575 42.1343858),100,300
9324,POINT(27.6941729 42.4237733),,
9326,POINT(27.6948166 42.4237733),,
9327,POINT(27.6901388 42.4208588),,
9328,POINT(27.6901388 42.4208588),,
9329,POINT(24.75278 42.14944),,
9330,POINT(24.383297 42.4236783),,
9334,POINT(24.3828678 42.4239951),,
9335,POINT(24.3829107 42.4237733),,
9336,POINT(24.3832111 42.4240584),,
9337,POINT(24.3829107 42.4241535),,
9338,POINT(24.3834257 42.4239634),,
9339,POINT(24.3839836 42.4241535),,
9340,POINT(24.383297 42.4234248),,
9341,POINT(24.3832541 42.4231397),,
9342,POINT(24.3841982 42.4233932),,
9343,POINT(24.3829966 42.4232031),,
9344,POINT(24.4044114 42.0931274),,
9346,POINT(24.4686556 42.072488),212,217
9348,POINT(24.4665527 42.0698121),,
9350,POINT(24.6579552 42.1147149),222,235
9353,POINT(24.5504951 42.0327193),,
9357,POINT(24.7849631 42.0186127),,
9360,POINT(25.076002 42.3467171),,
9364,POINT(27.694087 42.4225061),,
9365,POINT(27.6901817 42.425579),-220,-100
9367,POINT(27.6930571 42.4216508),,
9368,POINT(27.7064037 42.3878073),,
9369,POINT(27.6888084 42.4092943),,
9370,POINT(27.942009 42.1005788),,
9374,POINT(27.9429746 42.100531),,
9376,POINT(23.2836771 42.7332385),221,222
9379,POINT(23.244194 42.7693954),241,244
9381,POINT(23.1909035 42.7446316),,
9384,POINT(23.2735491 42.7861732),,
9395,POINT(23.1607461 42.805713),238,241
9397,POINT(23.2450104 42.8034617),,
9400,POINT(23.245697 42.8037136),,
9401,POINT(23.2170296 42.8131588),,
9402,POINT(23.247757 42.8022023),,
9403,POINT(23.2390022 42.8282681),222,231
9405,POINT(23.1019306 42.7972271),,
9408,POINT(23.1844139 42.8304083),217,250
9414,POINT(23.0821896 42.8807128),,
9417,POINT(23.1005574 42.8661196),,
9419,POINT(23.0963516 42.8666543),,
9421,POINT(22.9904365 42.8152995),,
9423,POINT(22.868557 42.8837631),,
9426,POINT(22.8618622 42.8991067),,
9427,POINT(22.9291534 42.9180922),247,250
9429,POINT(22.9302692 42.9216749),236,238
9432,POINT(22.9300117 42.9219891),197,250
9434,POINT(22.9302692 42.9221148),,
9435,POINT(27.5564575 42.6521419),-400,-300
9437,POINT(27.5715637 42.6622414),-400,-300
9439,POINT(27.7487183 42.7359178),-400,-300
9440,POINT(27.8146362 42.7419695),-400,-300
9443,POINT(27.9354858 43.2181874),-500,-300
9445,POINT(27.8530884 43.0749069),-300,-201
9451,POINT(22.9908289 42.936383),,
9453,POINT(22.8691792 42.9946662),247,247
9455,POINT(22.8695869 42.9953568),222,231
9456,POINT(22.8681278 42.9949173),,
9457,POINT(22.8038406 43.0022619),222,231
9459,POINT(22.7665901 43.0212156),221,222
9463,POINT(22.905035 43.0178897),100,299
9466,POINT(22.9946423 43.0143754),,
9469,POINT(22.9948139 43.0145636),,
9470,POINT(22.9955864 43.0135595),,
9472,POINT(22.9936981 43.0147519),,
9473,POINT(23.0508614 43.0158188),,
9476,POINT(23.2842779 42.6818991),,
9481,POINT(23.2375346 42.6774352),235,238
9483,POINT(23.498686 42.5412545),,
9486,POINT(23.4972668 42.3647592),,
9489,POINT(24.1859625 42.5007907),,
9491,POINT(24.3065643 42.4401809),,
9493,POINT(24.0921593 42.2628278),-399,-200
9497,POINT(24.0949917 42.2623831),-399,-200
9498,POINT(24.0922451 42.2627007),238,241
9499,POINT(24.0672684 42.2705133),,
9500,POINT(24.0622044 42.274832),200,299
9501,POINT(24.062376 42.274578),,
9502,POINT(24.2112064 42.2847385),,
9505,POINT(24.74982 42.14727),,
9508,POINT(24.74982 42.14727),,
9514,POINT(24.74982 42.14727),,
9520,POINT(24.7384644 42.1491508),,
9527,POINT(24.74982 42.14727),,
9532,POINT(24.2710304 42.2433875),189,211
9534,POINT(24.2713737 42.2424979),214,214
9535,POINT(24.2722321 42.2432604),103,117
9536,POINT(24.3194389 42.2491058),,
9539,POINT(24.2401314 42.1910087),,
9542,POINT(24.2506027 42.1896097),,
9543,POINT(24.3333864 42.1929324),,
9546,POINT(24.3237305 42.1827411),,
9552,POINT(24.3175507 42.1827411),,
9553,POINT(24.1580772 41.6455304),,
9555,POINT(24.0861511 41.988205),,
9557,POINT(24.0372705 42.2136755),100,299
9561,POINT(24.0409184 42.2069049),,
9563,POINT(24.0758514 42.2002608),100,299
9564,POINT(24.0660667 42.1780345),,
9567,POINT(24.0961933 42.1789885),,
9570,POINT(24.0980816 42.1779709),,
9571,POINT(24.1357613 42.1483235),,
9575,POINT(24.1360188 42.1486417),,
9578,POINT(24.1368771 42.1488326),,
9580,POINT(24.1372204 42.1485781),,
9581,POINT(24.1368771 42.1490872),,
9583,POINT(24.1363621 42.1484508),,
9585,POINT(24.1377354 42.1487054),,
9586,POINT(24.1222858 42.1611767),,
9590,POINT(24.0442657 42.2787059),,
9593,POINT(24.1575076 42.1580794),,
9598,POINT(24.1575076 42.1580794),,
9599,POINT(24.1725354 42.1383623),-330,-270
9601,POINT(24.1738701 42.1403686),97,117
9603,POINT(24.1727543 42.139223),98,117
9605,POINT(24.1723251 42.1395412),,
9608,POINT(24.1744709 42.1401777),,
9610,POINT(24.1721535 42.1394776),,
9612,POINT(24.1728401 42.1396685),,
9614,POINT(24.1719818 42.1389048),,
9615,POINT(24.1729259 42.1395412),,
9618,POINT(24.74982 42.14727),,
9620,POINT(24.74982 42.14727),,
9622,POINT(24.74982 42.14727),,
9625,POINT(24.74982 42.14727),,
9626,POINT(24.74982 42.14727),,
9627,POINT(24.74982 42.14727),,
9630,POINT(24.74982 42.14727),,
9632,POINT(24.74982 42.14727),,
9634,POINT(24.74982 42.14727),,
9636,POINT(24.74982 42.14727),,
9637,POINT(24.74982 42.14727),,
9642,POINT(24.74982 42.14727),,
9645,POINT(24.74982 42.14727),,
9646,POINT(24.7412109 42.1491508),,
9649,POINT(24.74982 42.14727),,
9652,POINT(24.74982 42.14727),,
9658,POINT(22.6895571 42.282516),161,249
9662,POINT(22.6858664 42.2816588),,
9665,POINT(22.6866817 42.2828335),,
9666,POINT(24.74982 42.14727),,
9668,POINT(24.74982 42.14727),,
9673,POINT(24.74982 42.14727),,
9680,POINT(24.74982 42.14727),,
9681,POINT(24.74982 42.14727),,
9682,POINT(24.74982 42.14727),,
9683,POINT(24.74982 42.14727),,
9684,POINT(24.74982 42.14727),,
9685,POINT(24.74982 42.14727),214,215
9686,POINT(24.74982 42.14727),,
9687,POINT(24.74982 42.14727),,
9688,POINT(24.74982 42.14727),,
9689,POINT(24.74982 42.14727),,
9690,POINT(24.74982 42.14727),,
9691,POINT(24.74982 42.14727),117,138
9692,POINT(24.74982 42.14727),117,138
9693,POINT(24.74982 42.14727),,
9694,POINT(24.74982 42.14727),,
9695,POINT(24.74982 42.14727),,
9696,POINT(24.7494507 42.134895),,
9697,POINT(24.74982 42.14727),,
9698,POINT(24.74982 42.14727),,
9699,POINT(24.74982 42.14727),,
9700,POINT(24.4555879 42.1445053),,
9703,POINT(24.5636272 42.11949),222,231
9705,POINT(24.5845699 42.124583),235,238
9708,POINT(24.5998478 42.117198),238,241
9711,POINT(24.6017146 42.1315851),,
9713,POINT(24.4965935 42.1513144),,
9718,POINT(24.6017146 42.1315851),,
9724,POINT(24.6390724 42.1176436),,
9725,POINT(27.6198864 42.7523695),241,244
9727,POINT(22.6909304 42.2844845),,
9729,POINT(22.6908875 42.2847703),150,200
9730,POINT(24.5459032 42.1428188),,
9736,POINT(24.4840622 42.1071378),,
9745,POINT(22.6927757 42.2816429),135,135
9746,POINT(24.4840622 42.1071378),,
9748,POINT(24.465394 42.0600152),,
9754,POINT(24.4652223 42.0375802),,
9757,POINT(24.4708013 42.0400026),,
9762,POINT(24.5210981 42.041389),,
9769,POINT(24.5210981 42.041389),,
9771,POINT(24.5210981 42.041389),,
9773,POINT(22.6920033 42.2826113),161,169
9778,POINT(22.6930761 42.2815953),,
9780,POINT(22.6926899 42.2816588),,
9783,POINT(22.692647 42.2816588),,
9784,POINT(24.545517 42.0459783),,
9785,POINT(24.5448304 42.0550285),,
9786,POINT(24.5451737 42.053499),,
9787,POINT(24.5541 42.0834455),,
9789,POINT(24.5907497 42.0803878),,
9791,POINT(22.6928616 42.2816905),,
9793,POINT(24.5907497 42.0803878),,
9795,POINT(24.847641 42.1102579),155,155
9797,POINT(24.8500443 42.1249012),,
9798,POINT(22.692647 42.2817223),,
9800,POINT(24.7043896 42.0775529),,
9802,POINT(24.6412396 42.0464882),,
9804,POINT(22.6927543 42.2816588),,
9807,POINT(22.6940632 42.2865165),,
9810,POINT(22.6939988 42.2865641),,
9813,POINT(22.6937628 42.28658),,
9817,POINT(22.6940632 42.28658),,
9818,POINT(24.1691493 42.1368681),,
9821,POINT(24.1683769 42.1378228),,
9824,POINT(22.6938486 42.2866752),,
9825,POINT(24.1680336 42.1376955),,
9826,POINT(24.1709518 42.1396049),,
9829,POINT(22.6939344 42.28658),,
9831,POINT(24.1711235 42.1388411),,
9834,POINT(24.1699219 42.1384592),,
9835,POINT(22.6886559 42.2734983),,
9838,POINT(22.6916599 42.2768642),,
9839,POINT(24.1702652 42.139223),,
9842,POINT(24.1711235 42.140114),,
9846,POINT(24.1702652 42.1389684),,
9855,POINT(24.1676903 42.1366771),,
9864,POINT(24.175415 42.1413869),,
9868,POINT(22.6922607 42.276896),,
9870,POINT(22.6915312 42.2767055),,
9886,POINT(22.6917028 42.2767372),,
9887,POINT(22.6923037 42.2767372),,
9889,POINT(22.691617 42.2764197),,
9899,POINT(24.1676903 42.1366771),,
9900,POINT(22.69166 42.2760387),,
9901,POINT(24.1751575 42.1413869),,
9902,POINT(24.170351 42.1408777),,
9905,POINT(24.1712952 42.1406232),,
9907,POINT(24.1712952 42.1418324),,
9908,POINT(24.1689777 42.1408141),,
9909,POINT(24.1693211 42.1402413),,
9910,POINT(24.1701794 42.1408141),,
9914,POINT(24.1693211 42.140114),,
9915,POINT(24.1690636 42.1400504),,
9917,POINT(24.1682053 42.140114),215,235
9919,POINT(24.1680336 42.1394776),,
9921,POINT(24.1688919 42.1403049),,
9924,POINT(24.1689777 42.1400504),,
9925,POINT(24.1692352 42.1404959),,
9926,POINT(24.1670895 42.139032),,
9930,POINT(24.1696644 42.1403686),,
9931,POINT(24.1684628 42.1403049),,
9935,POINT(24.1695786 42.1404959),,
9936,POINT(24.1684628 42.1405595),,
9938,POINT(24.1674328 42.1401777),,
9939,POINT(24.1695786 42.1403049),,
9940,POINT(24.1692352 42.1408141),,
9941,POINT(24.1696644 42.1402413),,
